219.151	160.191	207.957	175.137	
175.889	81.9268	180.804	155.91	
208.353	129.136	179.549	199.1	
124.35	122.061	164.87	137.036	
75.02	72.2011	162.748	84.729	
132.318	115.521	145.382	136.312	
200.197	113.543	220.749	142.348	
247.97	106.593	226.835	181.64	
274.478	178.947	289.256	234.653	
225.732	176.411	339.738	151.228	
145.842	127.181	137.764	280.717	
215.267	196.082	115.33	343.59	
178.182	236.174	89.5433	363.273	
365.936	414.584	158.123	524.903	
429.438	427.317	173.196	553.779	
270.762	205.638	124.141	242.155	
352.908	374.84	338.033	428.019	
167.383	140.253	201.012	285.822	
141.856	103.706	204.815	185.61	
126.838	49.3356	151.512	106.047	
200.651	153.434	74.7529	204.475	
146.588	116.207	111.709	151.605	
244.596	124.86	141.453	254.02	
543.565	253.511	135.015	482.848	
321.142	290.893	179.541	348.609	
257.624	223.356	151.967	252.044	
245.096	233.936	143.024	257.709	
725.151	232.562	116.082	293.649	
276.861	186.947	131.765	218.605	
179.438	159.352	122.552	136.901	
235.349	241.967	493.806	297.812	
349.003	296.729	531.429	347.14	
337.596	261.293	460.945	309.27	
316.959	268.043	397.21	290.01	
244.016	264.134	386.008	241.727	
266.032	206.804	398.693	230.202	
331.27	302.695	378.997	302.704	
249.672	237.941	332.654	223.253	
268.827	248.046	344.273	218.25	
265.234	246.783	332.728	205.896	
320.621	322.335	322.175	321.591	
301.848	304.99	306.018	298.746	
321.322	320.436	322.755	303.505	
325.759	326.012	327.751	317.268	
339.351	338.248	339.453	331.168	
353.12	351.645	353.003	342.491	
354.89	353.756	354.759	344.491	
361.78	361.238	363.387	351.239	
366.877	365	367.147	355.697	
371.323	373.841	375.871	363.385	
196.688	210.585	217.839	174.977	
248.411	257.216	259.927	232.004	
245.644	243.984	246.124	223.403	
261.191	265.33	266.244	251.446	
200.552	201.281	201.658	190.481	
187.979	198.389	201.037	178.468	
207.531	217.076	223.593	197.03	
217.322	217.58	225.506	198.265	
249.968	243.446	254.423	228.825	
256.928	254.289	257.136	245.929	
337.716	308.815	316.842	294.695	
322.023	309.561	316.598	299.338	
292.272	311.047	318.845	309.005	
307.402	316.678	321.63	309.102	
305.758	318.956	321.63	312.56	
310.86	314.162	321.63	310.066	
309.727	311.833	316.866	302.865	
311.976	302.131	313.841	278.236	
303.621	307.456	313.841	289.657	
297.542	295.912	302.452	264.917	
596.043	595.73	598.357	584.683	
588.873	596.242	598.357	585.531	
597.383	595.988	598.357	582.936	
584.43	590.704	593.878	570.289	
593.878	590.949	593.878	579.72	
610.19	609.286	610.821	599.836	
578.173	576.822	578.813	564.385	
572.948	573.732	574.805	561.781	
592.106	590.811	592.444	580.85	
551.558	582.924	587.784	563.965	
70.5408	8.77496	9.38083	17.9444	
25.4362	24.4949	26.3249	25.02	
18.412	17.6918	17.9444	17.1172	
127.805	123.879	127.216	94.6467	
170.719	169.729	172.314	158.36	
281.851	375.907	602.509	193.53	
209.153	189.444	553.016	86.9483	
243.934	258.469	484.003	200.469	
413.863	454.682	666.438	344.285	
330.769	357.379	449.971	268.801	
173.075	182.31	184.098	170.886	
183.551	178.558	183.115	173.689	
172.988	172.122	175.539	165.946	
164.566	166.646	172.948	157.921	
178.743	172.722	180.909	162.355	
172.983	171.199	173.424	167.072	
168.291	167.625	172.102	163.107	
162.012	161.7	170.933	155.792	
169.903	165.393	171.66	159.728	
168.953	166.991	173.243	165.194	
205.964	185.817	197.015	186.038	
169.375	175.109	189.156	174.763	
163.918	169.39	184.179	167.353	
192.297	180.386	198.512	180.153	
168.976	162.324	180.997	160.468	
147.411	153.431	183.94	150.509	
142.179	145.258	168.582	142.352	
130.108	135.019	161.388	135.396	
152.214	141.198	156.211	145.19	
174.126	165.997	159.834	170.93	
169.982	153.704	206.729	103.571	
179.703	105.47	158.805	70.1783	
145.024	136.407	178.384	96.9794	
173.77	146.161	177.071	155.383	
182.601	165.623	182.288	169.417	
182.044	181.091	184.776	177.536	
158.098	173.632	201.97	159.584	
164.718	192.515	227.042	165.535	
137.142	161.864	221.504	114.46	
129.923	153.042	229.819	115.191	
180.086	100.22	306.702	151.175	
193.236	80.5047	310.011	154.418	
267.341	112.597	204.629	278.469	
275.978	192.333	197.434	363.435	
131.822	67.9779	152.25	154.593	
172.818	94.5304	195.197	200.721	
362.97	227.73	126.194	507.49	
574.602	409.806	157.867	567.332	
829.696	550.672	225.562	949.948	
582.609	643.192	225.275	774.005	
162.893	178.166	201.755	165.194	
182.893	207.316	286.444	171.21	
192.057	168.805	302.437	158.72	
302.03	243.152	403.425	244.342	
312.384	245.292	428.5	280.533	
437.379	279.46	466.949	383.553	
461.391	354.643	467.257	440.139	
448.491	419.632	465.475	433.42	
422.765	397.537	450.385	391.069	
430.99	417.443	430.566	414.726	
257.4	292.305	335.781	304.825	
203.32	214.297	296.074	263.034	
249.008	193.357	283.392	243.463	
268.242	213.495	304.118	265.769	
255.268	228.915	314.611	274.337	
295.956	238.858	318.76	278.557	
346.563	284.995	333.099	327.406	
304.646	271.857	336.687	311.251	
291.966	276.168	347.526	303.758	
250.713	246.024	349.677	269.333	
193.662	195.648	218.467	204.096	
187.411	187.016	207.54	188.915	
201.336	197.714	207.007	197.279	
171.423	185.003	223.984	184.022	
187.486	173.954	216.836	185.157	
182.453	164.824	202.929	176.55	
199.075	185.984	211.927	195.701	
206.87	201.07	223.009	203.708	
196.99	189.465	206.01	191.763	
187.47	193.057	206.524	193.238	
269.145	324.37	458.798	337.666	
439.044	389.933	625.257	377.958	
385.308	343.872	580.62	365.375	
416.863	348.057	567.997	393.57	
280.241	288.427	437.191	311.188	
319.138	279.262	394.948	329.33	
199.326	220.799	311.231	233.88	
197.089	241.651	393.717	261.186	
227.849	213.682	464.97	236.664	
430.309	291.817	648.486	419.582	
167.52	191.523	275.247	208.931	
90.5594	148.337	262.113	159.273	
140.407	136.459	253.535	163.695	
223.155	182.932	278.406	225.796	
206.218	199.547	297.997	205.482	
179.368	172.032	272.67	170.173	
194.219	185.645	295.13	183.821	
