18096.5	10510.5	23976.7	13215.3	
17904.2	8743.78	22417	15550.8	
25899.2	15041	22410.8	22998.1	
6327.52	12624.5	20603.8	10464.3	
1908.58	7875.52	27035.7	4082.57	
10132.4	9445.8	22005.5	12098.3	
32298.5	16440.4	41755.2	15916.7	
51829.9	17632.8	45318.8	36228.3	
56911.9	35296.6	57592.4	47686.4	
24729.2	26401.7	56063.8	23591.3	
10071.6	8869.96	21149.7	39120	
14676.5	23328.9	12208.1	43438.5	
17862.1	30537.6	9349.5	46257.3	
58612.3	65150.7	17810.8	89849.5	
58975.1	66175.4	20140.8	82546.6	
25108.4	22055.4	9521.86	17681	
35922.2	32043.5	25493.4	38548.5	
18979.8	15695	25521.2	23262	
13973.4	14407.4	34575.7	24963.8	
14069	3956.8	21012.9	12992	
8667.37	19299	6851.81	34416.9	
12090.3	12615.2	10972.4	14211.7	
26993.1	9387.94	10931.5	17278.8	
60909.8	22390.6	9271.16	60571.5	
38175	32651.5	21687.7	36467.1	
40095.3	26033.8	21275.1	25099.1	
30423.7	19775.6	16050.5	23935.9	
51103.1	35030.7	7454.04	42193.6	
42222.9	26910	13594.1	34878.8	
13876.4	23458.7	8485.72	18906.1	
23752.5	22011.4	70400.5	30451.4	
53791.5	36478.9	82426.2	45254.2	
39260	20053.8	62281.9	31354	
34162.4	20689.4	53002.9	29623.1	
27502.9	17173.2	47744.3	20865.6	
40540.4	28489.5	57145.1	33645.1	
48020.6	45075.9	56340.5	44486.8	
34825.5	34903.7	51515.5	30183.1	
36273.1	35704.3	50841	26618.6	
35339.1	34209.3	47587.8	24888.2	
32458.1	33685.4	34040.1	30145.2	
35636.9	36381.3	36942.8	31613.1	
40747.3	40553.6	41045	35574.7	
42638.9	42638.8	43083	39419.1	
45865.2	45631.8	45889.5	42966.3	
47418.2	47072.7	47383.1	43866.2	
47208.8	46980.7	47175	44366.9	
49215.7	48985.6	49403.5	46264.9	
52221.8	51913.9	52283.1	49513.4	
53417.4	53879.2	54206.7	50943.8	
20745.4	28038.9	29070.3	20906.3	
34390.6	35901	36386.4	29895.7	
35253.2	34930.9	35347.2	30306.7	
35829.3	36576.7	36794.5	32560.7	
25864.1	25962.8	26013.3	22829.7	
18819.4	20029	20255.5	16277.5	
22901.2	23927	24631.1	20369.3	
26531.9	26491.2	27548.2	21967.6	
29760.2	28770.6	30258.6	24972.4	
31117.6	30763	31135.5	27882.5	
30018.3	33790.4	34609.4	30453.4	
32261.7	33894.9	34576.7	30639.3	
32016	34227.7	34958.7	31810.1	
33853.7	34833.5	35377.4	32431.9	
33719.5	35076.7	35377.4	32203.5	
34320.3	34598.3	35377.4	32064.1	
32267.3	32677.1	33565.6	29743.1	
32887.9	31575.1	33053.4	26824.7	
31974.4	32134.5	33053.4	28452.1	
33338.4	32925.4	33837.4	27607.2	
93404.5	95698.9	96181	93045.5	
94469.7	95777.9	96181	93174.9	
96034.3	95651.2	96181	93104	
91626.9	92526.8	93141	88666	
93137.7	92667.6	93141	90219.3	
97856.8	97669.4	97934.9	95398.9	
92256.8	91975.1	92330.4	89409.5	
90387.2	90502.8	90748	87936.3	
91895.5	91648.7	91960.6	89519.4	
84704.1	89912.2	90810.3	86182.1	
2764.69	311.897	339.592	2406.72	
1569.01	1541.03	1628.18	1449.65	
1162.16	1076.34	1139.33	1378.17	
11641	11289.9	11608	7827.25	
15590.5	15533.3	15732.1	13535.5	
29593.5	39597.1	71228.5	19390.3	
25706.5	27785.3	91357.2	12089.7	
31867.3	40253.6	96294.4	17945.3	
68078.7	75693.5	133628	47330.2	
37253.5	39489.9	54145.5	25029.9	
22414.3	25243.1	25681.4	22656.7	
24307.6	23264.6	24282.2	22443.2	
23816.3	23501	24129.4	22191.3	
23839.5	24278.5	25309.7	21963.4	
26552.4	25600.5	26834.9	23301	
25881.2	25538.9	25983	24177.4	
25528.1	25304	26136.2	23706.6	
24868.9	24828.6	26702.8	22488.8	
26360.8	25567.7	26647.8	23642.8	
25974.5	25580.7	26723.8	24481.2	
24133.6	24846.7	26358.7	23255.5	
22273.5	23237.5	25340.1	21583.8	
22143.5	22982.5	24936.3	21218.9	
25552.5	24106.8	26310.1	22671.3	
21793.7	21395.5	23816.3	19827.8	
18771.7	19504.7	23862.5	17517.3	
16956.2	17477.5	21684.8	16400.3	
15608.9	16206.8	20423.9	15296.1	
19141	14617.7	18576.6	16365.4	
21963.1	21082	19025.8	20194.5	
8020.55	18045.6	24882.6	10216.1	
6754.65	12227.7	18916.9	5767.29	
6686.05	16004.6	21541.9	9562.44	
20342.5	17392.7	21835.7	16934.7	
22115.5	19572.3	22238.6	18257	
21666.9	21687.5	22706.9	19858.9	
20076.8	21906.4	27297.5	18885.9	
22852	27268	33154.1	22359.6	
18460.7	24152.3	35416.5	15366.7	
15750.4	20118.2	35625.8	11601.5	
13974.3	7843.64	38239.8	9187.84	
