18039.1	10355.3	23804.7	12923.9	
18220.1	8778.17	22500.1	15350.1	
25842.5	14905.5	22336.9	22619.5	
6674.46	12703.2	20676.6	10432	
1863.32	7779.14	27036.3	4093.06	
9606.79	9026.2	22095.2	11941.4	
32052.5	16487	41183.9	15804.8	
50419.8	17455	44460.3	35134.3	
55249.4	34400.8	54513	46361	
23680.3	25268	53086.7	22414.9	
9244.65	8516.75	21197.1	35821.9	
20038.3	31468.2	12965.5	56938.9	
24458.7	40029.8	10050.5	59606.9	
59320.7	70428.1	18536.3	90092	
61804.4	70685.7	20331.6	84824.2	
32132.5	27686.3	12382.8	22363	
49376	44232.8	31146.3	47685.1	
24573.3	16259.8	32875	32068.1	
13732	16033.4	41966.7	30636.4	
14357.6	4248.51	22332.8	12967.3	
9308.97	22410.5	8607.49	38157.8	
14619.4	14442.6	14475	16120.5	
35336.3	10835.4	14059.7	22628.9	
80497.2	26966.8	12231.8	58455.7	
51559.5	44916.8	28710.9	50216.9	
43979.3	33700.7	28399.6	32743.8	
34469.1	24315.2	20183.8	28114.6	
64554.5	42398.7	8029.64	49667.8	
54909.3	32419.9	14650	42281.9	
17317.2	27599	8354.86	21758.9	
26671.9	24055.3	76892.4	34045.7	
57212.4	39252.6	89285	48934.4	
42962.8	22925.3	68085.8	34838.8	
36529.5	22026.9	57121	31606.3	
30222.8	18897.6	51185	23180.8	
42305.8	29430.5	58751.4	35538.2	
48726.7	45844.1	57236.1	45379.9	
35181.1	35477.4	51941.3	31185	
36413.5	35770	50910.5	26868.7	
34899.2	33815.3	47130.6	24667.3	
34257.7	35672.9	36043.3	32065.1	
37915.4	38853	39477.5	33682.8	
43293.3	43142.4	43701.5	37375.5	
45492.8	45507	45998.1	41960.8	
48869.5	48592.1	48900.6	45727.3	
50478	50097.6	50437	46647.2	
50097.3	49833.1	50055.1	46936.8	
52239	51969.9	52448.2	49108.3	
56914	56567.5	56985.5	54079.9	
58397.3	58918.6	59254.3	56012.1	
22283.5	29043.7	30169	21679.5	
37049.4	38650.7	39223	32301.3	
37990.7	37607.1	38095.3	32583.5	
38275.7	39056.7	39300	34975.5	
27199	27330.7	27381.5	24026.8	
20336.7	21531.4	21791.9	17580.4	
24780.5	25886.5	26779.7	22028.8	
28716.6	28546.2	29836.3	23642.4	
32709.5	31556.7	33308	27579	
34162.6	33739.1	34182.2	30865.1	
40388.7	41493.6	42557.9	38092.5	
41453.9	41598.8	42511.8	38328.8	
39179.8	42031.7	43069.6	39893.8	
41711.7	42942.4	43678.1	40589.7	
41668	43260.6	43678.1	40585.9	
42224.4	42523.5	43678.1	40105	
39899	40385.2	41597.5	37409.5	
40739.7	39062.2	40916.3	33844.7	
39460.3	39651	40916.3	35568	
41567.6	41143.9	42248.5	34973.1	
114477	115958	116602	112957	
114333	116059	116602	112981	
116448	115917	116602	112989	
110071	111182	111956	106636	
111954	111371	111956	108538	
119478	119218	119572	116618	
111021	110653	111103	107747	
108273	108404	108716	105526	
108898	108575	108975	106110	
99134.6	105591	106705	101272	
2466.35	311.1	338.86	2370.56	
1585.5	1553.38	1644.11	1392.46	
1186.67	1103	1164.1	1356.66	
11627.1	11276.3	11593.3	7852.32	
15713.9	15654.7	15851.7	13734.6	
31852.2	42368.2	75458.8	21081.1	
28196.4	31292.2	100025	13370.8	
34235.5	45542.8	110754	17166.6	
68660.9	76020.8	139020	45444.1	
37224.4	39192.9	55161.1	23832.2	
