8977.58	4822.87	18939.6	7005.99	
14112.4	7439.8	19265.5	12524.3	
22071.6	12687.8	19138.6	18882.8	
4575.58	10636.9	17438.2	8041.64	
824.414	6343.33	21229	2096.65	
3509.96	1332.44	17416.8	6224.9	
25531.4	13615.4	33092	12165.1	
37401.9	14236	35030	25086.9	
42530.5	27258.4	45429	33366.6	
20608.1	23303.3	50118.3	17609.3	
886.714	2972.27	17666.4	27570.6	
5672.57	17781.5	9726.81	37317.4	
12277.3	25074.3	7564.98	41053.4	
42456.8	53280.3	8591.45	73867	
42335.1	55503.2	11759.4	70658.3	
22259	19512.1	7495.59	14524.5	
23259.2	18002.7	4110	16549.8	
10119.6	10829.5	24007.4	5366.86	
2239.78	13151.5	31654.6	13306	
11227.9	1884.01	18409	8274.19	
1328.82	19637.9	5304.54	35936	
10400	13731.6	9422.21	13169.7	
16542.8	9065.59	10248.2	4530.56	
54955.9	11134.2	7921.83	29443.9	
29698.8	23670.7	20580.7	26792.9	
20854.4	7850.48	18516.6	652.134	
5734.67	5789.9	13220.6	16353.1	
23642.5	37254.5	4905	45260.8	
40185.7	27475.7	10540.7	35873.3	
12653.9	24957.1	6664.51	20914.2	
17190.4	16384.6	59976	22732.6	
43406.7	27765.4	67635.6	34219.1	
27351.4	8377.68	45922.3	17879	
19471.4	4073.54	34940.3	12706.6	
19392.1	1383.27	29014.2	7964.11	
29707.2	19021.2	38002.7	20609.1	
37278.8	34728.3	42203.2	31923.2	
27827.1	27102.5	40840.2	20318.9	
32232.2	31172.7	45807.2	19113.7	
32366.2	31122.9	43988.9	19974.7	
27776.4	29090.6	29451.3	25027.4	
30871.8	31436.9	31930.5	26582.3	
35303.7	35146.9	35569	30260.6	
36880.5	36863.6	37221.9	33480.3	
39534.2	39339.1	39554.7	36413.7	
41021.3	40733.9	40994.1	37367.6	
40904.3	40686.7	40873.8	37714.6	
42654.1	42451	42807.1	39540.6	
45315	45058	45362	42470.6	
46083.6	46479.7	46757.8	43335.2	
13269.7	21209.6	21936.3	14346.4	
26057.8	27078.1	27410.8	21230.6	
26373.9	26172	26451.4	21525.2	
27698.4	28192.4	28343.2	23802.1	
18894.5	18968.4	19007	15129.8	
14383.5	15300.2	15474.1	11063.1	
18081.2	18908.9	19492.1	14977.5	
20909.4	20837.5	21756.1	15566.7	
24099.5	23277.6	24520.6	19011.9	
25207.3	24908.1	25224.7	21307.6	
21705.9	28528.4	29211.5	24352.6	
25392.3	28615.3	29187.1	24516.1	
27147.6	28866.3	29507	25545.9	
28662.3	29415.3	29859.3	26411.9	
28495.6	29600.5	29859.3	25831.2	
28952.6	29131.9	29859.3	25906.8	
27242.4	27562.4	28304	23868.6	
27742.8	26597.5	27896	21326.4	
27030	27085.6	27896	22726.7	
27905	27573.5	28368.7	21805.7	
86673.8	93144.2	93563.4	89022.4	
92059.4	93211.7	93563.4	89588.1	
93392	93105.2	93563.4	89457.4	
89562	90443.8	91052.9	85387.9	
91046.1	90553.4	91052.9	87058.3	
95024.5	94878	95109.1	91769.2	
89708.4	89490.5	89792.2	85848.8	
88115.2	88219	88430.9	84531.9	
90471	90204.1	90523.8	87027.5	
84080.6	88947.6	89823.3	84273.3	
3245.42	265.969	291.215	2662.1	
1410.99	1378.98	1463.21	1189.06	
942.027	861.722	925.089	1298.55	
9613.51	9320.85	9590.74	5656.68	
13292.4	13256.7	13422	10625.9	
32001.2	42660.4	74379.7	20568.1	
26265.7	27712.8	91281.3	10608.6	
32695.5	42165	98359.2	16439.6	
72536.3	79608.2	133792	49459.7	
42477.5	44605.9	60945	26424	
15975.9	19590.3	19935.8	16007.1	
19221.2	18479.9	19195.6	17092.9	
18718.2	18568.5	19034.2	16608.2	
18144.7	18626	19561.9	15761.7	
20616	19776.6	20884.5	16932.4	
19992.1	19703	20097.5	17597	
19683.7	19486.6	20292.1	17167.5	
19198.4	19182.5	21217.8	15933.1	
20596	19826	20901.3	17305.7	
20042.4	19695	20840.9	17926.1	
18518.9	20045.4	21383.2	17777.6	
17783.6	18688.7	20486.5	16488.6	
17561.6	18356.6	20037.9	16110.8	
20547.6	19274.1	21178	17623.9	
17696.8	17260.9	19221.8	15549.3	
15241.4	15785.4	19353.3	13640.8	
13609.5	14015.5	17493.1	12678.4	
12392.6	12867.5	16368.3	11617.6	
15112.9	11057.4	14559.1	12135.3	
17499.4	16764.8	14936.7	15526.1	
2880.46	16309.1	22616.3	7661.15	
7680.57	10034	15976.8	2804.44	
2205.72	12158.1	16705.5	5047.18	
16314.2	13646.5	17334.5	12051.8	
17705.9	15416.9	17784.4	13260.5	
17262.5	17116.2	17959.9	14626.2	
16152.4	17534.6	21715.5	14004.9	
18142.7	21430.1	26008.7	16314.6	
14791	18751.2	27186.2	10646	
13068.5	16470.3	27838.5	8570.27	
11237.1	7792.71	37424.2	5642.61	
5878.41	4853.71	33706.9	2138.08	
38709.1	7585.52	21149.9	27933.9	
21273.5	17277.5	20727.2	35384.5	
9609.54	6017.07	22058.1	10748.7	
12676.2	6440.55	26792.1	11014.1	
4712.91	34641.8	18138.8	30564.2	
51947.5	47947.6	21353.8	16981.1	
117560	66567.5	23999.4	141897	
77511.3	103810	34457.1	129139	
17673	22209.2	25877	18240	
25076.8	28710.4	40799.8	21111	
27638.2	23538.2	47212.5	18032.8	
43850.4	34457	66309.3	33323.6	
44932	31846.3	66079.5	37975	
67624.1	38839.9	71726.7	58638.4	
71191.2	54501.9	72007.1	67007.6	
68260.3	64319	70544	65074.8	
63362.2	59612.4	68261.9	57336.2	
66139.5	63546.4	66009.9	62368.1	
